Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
West Melbourne,36 Abbotsford St,2,h,,SN,W.B.,13/05/2017,1.9,3003,2,1,0,84,,,Melbourne City Council,-37.8071,144.9444,Northern Metropolitan,2230
West Melbourne,218 Adderley St,3,h,1750000,S,Woodards,13/05/2017,1.9,3003,3,1,1,160,,1870,Melbourne City Council,-37.8082,144.9451,Northern Metropolitan,2230
West Melbourne,3/212 Roden St,2,t,1013000,S,Alexkarbon,20/05/2017,1.9,3003,2,2,1,0,130,2010,Melbourne City Council,-37.8094,144.9452,Northern Metropolitan,2230
West Melbourne,7/234 Roden St,3,t,1171000,S,Alexkarbon,20/05/2017,1.9,3003,3,2,1,650,,,Melbourne City Council,-37.8098,144.9448,Northern Metropolitan,2230
West Melbourne,101/89 Roden St,2,u,,SP,Jellis,20/05/2017,1.9,3003,2,2,1,0,,,Melbourne City Council,-37.8074,144.9487,Northern Metropolitan,2230
West Melbourne,105/493 Victoria St,1,u,,PI,Harcourts,20/05/2017,1.9,3003,1,1,1,0,51,2007,Melbourne City Council,-37.8047,144.9435,Northern Metropolitan,2230
West Melbourne,53 Miller St,2,h,1053000,S,Purplebricks,22/04/2017,1.9,3003,2,1,0,147,,1880,Melbourne City Council,-37.8059,144.9459,Northern Metropolitan,2230
West Melbourne,316/145 Roden St,1,u,295000,SP,Alexkarbon,29/04/2017,1.9,3003,1,1,1,0,,2013,Melbourne City Council,-37.8084,144.9473,Northern Metropolitan,2230
Travancore,456/38 Mt Alexander Rd,2,u,360000,SP,Pagan,20/05/2017,5.3,3032,2,1,1,0,51,2010,Moonee Valley City Council,-37.7847,144.9383,Western Metropolitan,1052
Ascot Vale,92 Langs Rd,3,h,950000,S,Rendina,01/07/2017,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,40 Moonee St,4,h,,SP,Brad,01/07/2017,4.3,3032,4,2,2,821,153,1900,Moonee Valley City Council,-37.77491,144.92463,Western Metropolitan,6567
Carlton,5/50 Barkly St,1,u,350000,VB,Woodards,01/07/2017,1.6,3053,1,1,1,0,30.6,1970,Melbourne City Council,-37.79859,144.97336,Northern Metropolitan,6786
Carlton,106/37 Palmerston St,2,u,620000,S,Woodards,01/07/2017,1.6,3053,2,2,1,0,,2013,Melbourne City Council,-37.7969,144.9742,Northern Metropolitan,6786
Carlton,113 Station St,3,h,1760000,S,Nelson,01/07/2017,1.6,3053,3,2,2,151,,,Melbourne City Council,-37.79449,144.97406,Northern Metropolitan,6786
East Melbourne,1005/166 Wellington Pde,2,u,,SP,Harcourts,01/07/2017,1.3,3002,2,2,1,0,71,2001,Melbourne City Council,-37.81607,144.9845,Northern Metropolitan,3040
Kensington,17/120 Newman St,3,t,967000,S,Edward,01/07/2017,3.4,3031,3,2,2,0,120,1999,Melbourne City Council,-37.79482,144.92192,Northern Metropolitan,5263
Kensington,10 Rankins Rd,2,h,850000,VB,Nelson,01/07/2017,3.4,3031,2,1,0,133,,,Melbourne City Council,-37.78906,144.93173,Northern Metropolitan,5263
Kensington,3/58 Rankins Rd,1,t,500000,VB,Nelson,01/07/2017,3.4,3031,1,1,0,142,,,Melbourne City Council,-37.79059,144.93145,Northern Metropolitan,5263
Kensington,9/11 Smith St,2,u,535000,SP,Edward,01/07/2017,3.4,3031,2,1,1,0,70,2011,Melbourne City Council,-37.79122,144.93175,Northern Metropolitan,5263
Maribyrnong,6 Clyde St,3,h,1050000,PI,Brad,01/07/2017,4.3,3032,3,2,1,563,,,Maribyrnong City Council,-37.769,144.89934,Western Metropolitan,4918
Maribyrnong,302/55 Cumberland Dr,2,u,,PI,Woodards,01/07/2017,4.3,3032,2,2,2,3217,80,2011,Maribyrnong City Council,-37.7865,144.90081,Western Metropolitan,4918
Maribyrnong,102/58 La Scala Av,2,u,,PI,Biggin,01/07/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
North Melbourne,8/302 Abbotsford St,2,u,550000,S,Nelson,01/07/2017,1.8,3051,2,1,0,4563,,,Melbourne City Council,-37.79939,144.94635,Northern Metropolitan,6821
North Melbourne,187 Errol St,2,h,962000,S,Alexkarbon,01/07/2017,1.8,3051,2,1,0,91,2,,Melbourne City Council,-37.80037,144.94981,Northern Metropolitan,6821
North Melbourne,2E Princess St,2,t,936000,S,Jellis,01/07/2017,1.8,3051,2,1,0,0,,,Melbourne City Council,-37.80487,144.95705,Northern Metropolitan,6821
North Melbourne,6/8 Tyrone St,2,u,580000,VB,Alexkarbon,01/07/2017,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
Port Melbourne,6/156 Bay St,3,u,1631000,S,Cayzer,01/07/2017,3.5,3207,3,2,2,0,,,Melbourne City Council,-37.84007,144.94129,Southern Metropolitan,8648
Port Melbourne,67 Ross St,3,h,1665000,S,Greg,01/07/2017,3.5,3207,3,3,2,121,,,Melbourne City Council,-37.83591,144.93648,Southern Metropolitan,8648
Port Melbourne,107 Stokes St,4,h,2450000,VB,Lucas,01/07/2017,3.5,3207,4,3,2,210,210,2010,Melbourne City Council,-37.83933,144.93771,Southern Metropolitan,8648
Princes Hill,84 Bowen Cr,2,h,2530000,S,Nelson,01/07/2017,3.5,3054,,,,,,,Yarra City Council,,,Northern Metropolitan,1008
Princes Hill,251 Richardson St,3,h,1930000,S,hockingstuart,01/07/2017,3.5,3054,,,,,,,Yarra City Council,,,Northern Metropolitan,1008
South Yarra,1109/800 Chapel St,2,u,857000,S,LITTLE,01/07/2017,2.7,3141,2,2,2,0,,2000,Melbourne City Council,-37.83613,144.99661,Southern Metropolitan,14887
South Yarra,304/15 Cromwell Rd,2,u,,PI,Marshall,01/07/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,51 Moore St,2,h,1160000,S,Jellis,01/07/2017,2.7,3141,2,1,0,140,,,Melbourne City Council,-37.84369,144.98914,Southern Metropolitan,14887
South Yarra,1/1 Rockley Rd,1,u,,S,Marshall,01/07/2017,2.7,3141,1,1,1,999,47,1960,Melbourne City Council,-37.83899,144.9994,Southern Metropolitan,14887
South Yarra,23/350 Toorak Rd,3,u,1235000,S,Jellis,01/07/2017,2.7,3141,3,2,1,0,120,,Melbourne City Council,-37.84024,145.00039,Southern Metropolitan,14887
West Melbourne,23/1 Flagstaff La,3,t,,VB,Nelson,01/07/2017,3.1,3003,3,2,2,0,223,1950,Melbourne City Council,-37.80967,144.9518,Northern Metropolitan,2230
Ascot Vale,27 Hurtle St,3,h,1500000,PI,Biggin,03/06/2017,4.3,3032,3,3,1,382,218,2008,Moonee Valley City Council,-37.77206,144.90397,Western Metropolitan,6567
Carlton North,535 Station St,2,h,1501000,S,Nelson,03/06/2017,3.5,3054,2,1,0,152,,,Melbourne City Council,-37.78381,144.97608,Northern Metropolitan,3106
Docklands,158 Lorimer St,4,h,,PI,Marshall,03/06/2017,1.4,3008,4,3,3,131,214,2015,Melbourne City Council,-37.82269,144.93664,Southern Metropolitan,4707
East Melbourne,101/166 Wellington Pde,2,u,,PI,Biggin,03/06/2017,1.3,3002,2,2,1,0,73,1970,Melbourne City Council,-37.81607,144.9845,Northern Metropolitan,3040
Flemington,64 Princes St,3,h,,SP,Nelson,03/06/2017,3.4,3031,3,1,0,176,111,1900,Melbourne City Council,-37.78643,144.93382,Northern Metropolitan,3593
Flemington,23 Waltham St,4,h,1290000,S,hockingstuart,03/06/2017,3.4,3031,4,2,0,202,,,Melbourne City Council,-37.78358,144.92927,Northern Metropolitan,3593
Flemington,36 Wellington St,4,h,2268000,S,Nelson,03/06/2017,3.4,3031,4,2,2,616,,1888,Melbourne City Council,-37.78474,144.9322,Northern Metropolitan,3593
Kensington,9/80 Hobsons Rd,3,t,855000,S,Nelson,03/06/2017,3.4,3031,3,2,1,68,,,Melbourne City Council,-37.79554,144.91679,Northern Metropolitan,5263
Kensington,53 Rankins Rd,2,h,990000,SP,Nelson,03/06/2017,3.4,3031,2,1,0,165,105.7,1930,Melbourne City Council,-37.7902,144.93192,Northern Metropolitan,5263
Maribyrnong,2/6 Horizon Dr,2,u,585000,S,Brad,03/06/2017,4.3,3032,2,2,2,37000,90,2004,Maribyrnong City Council,-37.77518,144.89254,Western Metropolitan,4918
Maribyrnong,46 Magazine Wy,4,h,940000,S,Edward,03/06/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,11 Maireana St,4,h,1085000,SP,Biggin,03/06/2017,4.3,3032,4,2,2,238,221.3,2007,Maribyrnong City Council,-37.7833,144.89717,Western Metropolitan,4918
Maribyrnong,6 Woodruff Av,4,h,1125000,PI,Nelson,03/06/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Melbourne,406/422 Collins St,2,u,,PI,Lucas,03/06/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,56/449 St Kilda Rd,2,u,850000,VB,Jellis,03/06/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,22 Melrose St,2,h,970000,S,JMRE,03/06/2017,1.8,3051,2,1,0,102,66,1900,Melbourne City Council,-37.79489,144.94207,Northern Metropolitan,6821
Parkville,401/228 The Avenue,3,u,1770000,S,Woodards,03/06/2017,1.8,3052,3,2,1,2431,70,1999,Melbourne City Council,-37.78212,144.95755,Northern Metropolitan,2309
Port Melbourne,120/1 Graham St,3,u,1725000,PI,Marshall,03/06/2017,3.5,3207,3,2,2,0,189,2000,Melbourne City Council,-37.8429,144.94487,Southern Metropolitan,8648
Port Melbourne,410 Graham St,3,h,1325000,PI,Marshall,03/06/2017,3.5,3207,3,2,2,133,,,Melbourne City Council,-37.83522,144.93471,Southern Metropolitan,8648
Port Melbourne,51 Lyons St,3,h,,PI,Marshall,03/06/2017,3.5,3207,3,2,0,143,145,1920,Melbourne City Council,-37.83657,144.94511,Southern Metropolitan,8648
Port Melbourne,202/2 Rouse St,2,u,625000,S,Biggin,03/06/2017,3.5,3207,2,1,1,6830,,,Melbourne City Council,-37.84432,144.94372,Southern Metropolitan,8648
Port Melbourne,409/216 Rouse St,2,u,665000,SP,Cayzer,03/06/2017,3.5,3207,2,2,1,1472,81,2010,Melbourne City Council,-37.84096,144.93791,Southern Metropolitan,8648
Princes Hill,109 McIlwraith St,3,h,1900000,PI,Nelson,03/06/2017,3.5,3054,3,1,0,204,194,1910,Yarra City Council,-37.78251,144.96817,Northern Metropolitan,1008
South Yarra,104/2 Cromwell Rd,2,u,800000,SP,Abercromby's,03/06/2017,2.7,3141,2,2,1,0,73,2014,Melbourne City Council,-37.84712,144.99967,Southern Metropolitan,14887
South Yarra,78 Hope St,2,h,2210000,S,Castran,03/06/2017,2.7,3141,2,2,1,187,133,1890,Melbourne City Council,-37.83554,144.97956,Southern Metropolitan,14887
South Yarra,4 Palfreyman St,3,h,1400000,SP,Kay,03/06/2017,2.7,3141,3,1,1,136,132,1993,Melbourne City Council,-37.84497,144.99781,Southern Metropolitan,14887
South Yarra,28/77 Park St,1,u,,SN,Whiting,03/06/2017,2.7,3141,1,1,1,0,,,Melbourne City Council,-37.83581,144.98198,Southern Metropolitan,14887
South Yarra,3/7 Rockley Rd,3,u,805000,S,hockingstuart,03/06/2017,2.7,3141,3,1,1,0,,1970,Melbourne City Council,-37.83849,144.99948,Southern Metropolitan,14887
South Yarra,3/44 Walsh St,3,u,2400000,VB,Jellis,03/06/2017,2.7,3141,3,2,1,0,,1940,Melbourne City Council,-37.8369,144.98514,Southern Metropolitan,14887
South Yarra,7/215 Williams Rd,2,u,535000,SP,Gary,03/06/2017,2.7,3141,0,1,1,0,63,1970,Melbourne City Council,-37.84468,145.00368,Southern Metropolitan,14887
Southbank,801/151 City Rd,3,u,765000,S,MICM,03/06/2017,0.7,3006,,,,,,,Melbourne City Council,,,Southern Metropolitan,8400
Southbank,512/22 Dorcas St,1,u,422000,S,MICM,03/06/2017,0.7,3006,1,1,1,63,51,2010,Melbourne City Council,-37.83014,144.96967,Southern Metropolitan,8400
Southbank,83/88 Kavanagh St,2,u,,PI,Lucas,03/06/2017,0.7,3006,2,2,1,2692,,2003,Melbourne City Council,-37.82455,144.96321,Southern Metropolitan,8400
Southbank,2605/63 Whiteman St,2,u,590000,PI,MICM,03/06/2017,0.7,3006,2,2,1,0,,2009,Melbourne City Council,-37.82586,144.957,Southern Metropolitan,8400
West Melbourne,2/30 Dudley St,2,u,792000,S,Nardella,03/06/2017,3.1,3003,2,1,1,0,,,Melbourne City Council,-37.80823,144.95452,Northern Metropolitan,2230
Ascot Vale,51 Dunlop Av,3,h,740000,PI,Hodges,17/06/2017,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,7/60 Epsom Rd,2,h,742000,S,Brad,17/06/2017,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,33 Fenton St,4,h,1750000,SP,Rendina,17/06/2017,4.3,3032,4,2,1,360,249,1910,Moonee Valley City Council,-37.77459,144.92993,Western Metropolitan,6567
Ascot Vale,26 Langs Rd,3,h,1360000,S,Barry,17/06/2017,4.3,3032,,,,,,,Moonee Valley City Council,,,Western Metropolitan,6567
Ascot Vale,11 Milton St,4,h,1400000,SP,Nelson,17/06/2017,4.3,3032,4,1,3,165,,1910,Moonee Valley City Council,-37.77352,144.92188,Western Metropolitan,6567
Ascot Vale,54 The Parade,3,h,1230000,S,Woodards,17/06/2017,4.3,3032,3,1,1,504,,,Moonee Valley City Council,-37.77279,144.91732,Western Metropolitan,6567
Carlton North,903 Rathdowne St,3,h,1840000,PI,Nelson,17/06/2017,3.5,3054,3,1,1,311,,,Melbourne City Council,-37.78305,144.97268,Northern Metropolitan,3106
East Melbourne,109 Simpson St,3,h,1875000,PI,Jellis,17/06/2017,1.3,3002,3,1,0,118,177,1890,Melbourne City Council,-37.81351,144.98804,Northern Metropolitan,3040
East Melbourne,7 Webb La,2,t,1350000,S,Caine,17/06/2017,1.3,3002,2,2,1,87,115,2005,Melbourne City Council,-37.81803,144.9892,Northern Metropolitan,3040
Kensington,10 Albermarle St,2,h,,S,Hodges,17/06/2017,3.4,3031,2,1,0,178,,1886,Melbourne City Council,-37.79621,144.93345,Northern Metropolitan,5263
Kensington,18 Altona St,2,h,1070000,S,Biggin,17/06/2017,3.4,3031,2,1,0,282,,,Melbourne City Council,-37.79882,144.92745,Northern Metropolitan,5263
Kensington,105/18 Bent St,2,u,730000,SP,Nelson,17/06/2017,3.4,3031,2,2,1,2135,90,2010,Melbourne City Council,-37.79561,144.93499,Northern Metropolitan,5263
Kensington,17/16 Mawbey St,1,u,392000,SP,Rendina,17/06/2017,3.4,3031,1,1,1,0,60,2001,Melbourne City Council,-37.78993,144.92306,Northern Metropolitan,5263
Kensington,24 McConnell St,2,h,1150000,S,Hodges,17/06/2017,3.4,3031,2,1,0,147,95,1890,Melbourne City Council,-37.79067,144.92844,Northern Metropolitan,5263
Kensington,54 McConnell St,4,h,1415000,SP,Biggin,17/06/2017,3.4,3031,4,2,0,199,96,1982,Melbourne City Council,-37.7916,144.92855,Northern Metropolitan,5263
Kensington,7/11 Smith St,1,u,370000,SP,Rendina,17/06/2017,3.4,3031,1,1,1,0,,2011,Melbourne City Council,-37.79122,144.93175,Northern Metropolitan,5263
Maribyrnong,42 Magazine Wy,4,h,1702000,SP,Jellis,17/06/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,6/82 Raleigh Rd,1,u,301000,S,Frank,17/06/2017,4.3,3032,1,1,1,887,45,1972,Maribyrnong City Council,-37.76878,144.89197,Western Metropolitan,4918
Melbourne,19/300 King St,2,u,740000,VB,MICM,17/06/2017,0,3000,2,1,1,0,113,1999,Melbourne City Council,-37.81317,144.95452,Northern Metropolitan,17496
Melbourne,20/17 Queens Rd,1,u,,SP,Hodges,17/06/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
Melbourne,503/1 Roy St,2,u,820000,VB,Kay,17/06/2017,0,3000,,,,,,,Melbourne City Council,,,Northern Metropolitan,17496
North Melbourne,8 Baillie St,1,h,1000000,S,W.B.,17/06/2017,1.8,3051,1,1,0,133,,,Melbourne City Council,-37.80131,144.94753,Northern Metropolitan,6821
North Melbourne,1/20 Bedford St,2,u,,SP,Jellis,17/06/2017,1.8,3051,2,2,1,0,,,Melbourne City Council,-37.80232,144.95626,Northern Metropolitan,6821
North Melbourne,3 Bickford La,2,t,,VB,Nelson,17/06/2017,1.8,3051,,,,,,,Melbourne City Council,,,Northern Metropolitan,6821
North Melbourne,141 Howard St,1,t,780000,S,Nick,17/06/2017,1.8,3051,1,1,0,37,,,Melbourne City Council,-37.80376,144.95379,Northern Metropolitan,6821
North Melbourne,17/198 Peel St,2,u,550000,S,Biggin,17/06/2017,1.8,3051,2,1,1,0,,,Melbourne City Council,-37.80298,144.9568,Northern Metropolitan,6821
North Melbourne,19/700 Queensberry St,1,u,,SP,W.B.,17/06/2017,1.8,3051,1,1,2,0,,2000,Melbourne City Council,-37.8022,144.94389,Northern Metropolitan,6821
Parkville,16 Degraves St,3,h,,SP,Collins,17/06/2017,1.8,3052,3,2,1,194,199,1900,Melbourne City Council,-37.79348,144.95738,Northern Metropolitan,2309
Parkville,7/517 Royal Pde,3,t,850000,S,Nelson,17/06/2017,1.8,3052,3,1,1,2429,,,Melbourne City Council,-37.78033,144.95949,Northern Metropolitan,2309
Parkville,603/228 The Avenue,2,u,900000,VB,Nelson,17/06/2017,1.8,3052,2,2,1,2431,,,Melbourne City Council,-37.78212,144.95755,Northern Metropolitan,2309
Port Melbourne,117 Liardet St,3,h,,PI,Marshall,17/06/2017,3.5,3207,3,1,0,330,144.65,1915,Melbourne City Council,-37.83917,144.94287,Southern Metropolitan,8648
Port Melbourne,280 Nott St,2,h,1355000,S,Greg,17/06/2017,3.5,3207,2,1,0,156,,,Melbourne City Council,-37.83343,144.94554,Southern Metropolitan,8648
Port Melbourne,380 Ross St,3,t,1388000,S,Marshall,17/06/2017,3.5,3207,3,2,2,104,146,2015,Melbourne City Council,-37.83165,144.94411,Southern Metropolitan,8648
Port Melbourne,58 Station St,1,h,964000,S,Cayzer,17/06/2017,3.5,3207,1,1,0,85,,,Melbourne City Council,-37.8371,144.93859,Southern Metropolitan,8648
South Yarra,1/2 Chapel Mw,2,u,810000,S,Beller,17/06/2017,2.7,3141,,,,,,,Melbourne City Council,,,Southern Metropolitan,14887
South Yarra,37/12 Copelen St,2,t,1050000,S,Kay,17/06/2017,2.7,3141,2,1,1,0,,,Melbourne City Council,-37.83543,144.99907,Southern Metropolitan,14887
South Yarra,3/43 Cromwell Rd,2,u,771000,S,hockingstuart,17/06/2017,2.7,3141,2,1,1,1272,,,Melbourne City Council,-37.84283,145.00015,Southern Metropolitan,14887
Southbank,61/120 Sturt St,2,u,642500,S,Greg,17/06/2017,0.7,3006,2,1,1,8888,77,1994,Melbourne City Council,-37.82481,144.96669,Southern Metropolitan,8400
Southbank,406/152 Sturt St,1,u,422500,PI,Dingle,17/06/2017,0.7,3006,1,1,1,3878,,2012,Melbourne City Council,-37.82548,144.96648,Southern Metropolitan,8400
Ascot Vale,49 Ascot St,3,h,,SN,Barry,24/06/2017,4.3,3032,3,1,1,449,,,Moonee Valley City Council,-37.78226,144.91822,Western Metropolitan,6567
Ascot Vale,2 Bayview Tce,4,h,,VB,Nelson,24/06/2017,4.3,3032,4,2,1,274,,,Moonee Valley City Council,-37.77381,144.91949,Western Metropolitan,6567
Ascot Vale,75B Bloomfield Rd,3,h,1010000,S,Brad,24/06/2017,4.3,3032,3,2,1,150,125,1990,Moonee Valley City Council,-37.77639,144.91666,Western Metropolitan,6567
Ascot Vale,22 Francis St,4,h,,SP,Nelson,24/06/2017,4.3,3032,4,3,2,615,219,1900,Moonee Valley City Council,-37.77728,144.92095,Western Metropolitan,6567
Ascot Vale,103b Maribyrnong Rd,3,u,819000,S,Nelson,24/06/2017,4.3,3032,3,2,1,166,,,Moonee Valley City Council,-37.7719,144.91565,Western Metropolitan,6567
Ascot Vale,18 McCully St,3,h,990000,S,Brad,24/06/2017,4.3,3032,3,1,0,196,102,1900,Moonee Valley City Council,-37.77552,144.92022,Western Metropolitan,6567
Ascot Vale,18A Middle St,3,t,1200000,S,Jellis,24/06/2017,4.3,3032,3,2,2,198,,,Moonee Valley City Council,-37.7771,144.92793,Western Metropolitan,6567
Ascot Vale,68 South St,3,h,1375000,S,Brad,24/06/2017,4.3,3032,3,1,2,483,,,Moonee Valley City Council,-37.7777,144.92512,Western Metropolitan,6567
Ascot Vale,97 The Crescent,3,h,1100000,PI,hockingstuart,24/06/2017,4.3,3032,3,2,2,239,,,Moonee Valley City Council,-37.77263,144.92045,Western Metropolitan,6567
Carlton,146 Barkly St,3,h,,S,Nelson,24/06/2017,1.6,3053,3,2,1,129,,,Melbourne City Council,-37.80004,144.9708,Northern Metropolitan,6786
Carlton,254 Elgin St,3,h,1000000,PI,Jellis,24/06/2017,1.6,3053,3,1,0,96,80,1910,Melbourne City Council,-37.79674,144.96563,Northern Metropolitan,6786
Carlton,2/42 Grattan Pl,2,u,720000,VB,Nelson,24/06/2017,1.6,3053,2,1,1,3481,,,Melbourne City Council,-37.80087,144.96622,Northern Metropolitan,6786
Carlton,77 Station St,3,h,,S,Nelson,24/06/2017,1.6,3053,3,2,1,157,146,1890,Melbourne City Council,-37.79573,144.97405,Northern Metropolitan,6786
Carlton North,454 Canning St,3,h,1717500,S,Nelson,24/06/2017,3.5,3054,3,1,0,202,,,Melbourne City Council,-37.78621,144.97512,Northern Metropolitan,3106
Carlton North,570 Canning St,4,h,2400000,SP,Woodards,24/06/2017,3.5,3054,4,1,1,163,,,Melbourne City Council,-37.7835,144.97556,Northern Metropolitan,3106
Carlton North,1032 Drummond St,5,h,,S,Nelson,24/06/2017,3.5,3054,5,3,1,884,,,Melbourne City Council,-37.7801,144.97216,Northern Metropolitan,3106
Carlton North,771 Rathdowne St,3,h,1950000,S,Nelson,24/06/2017,3.5,3054,3,1,1,309,,,Melbourne City Council,-37.78659,144.97211,Northern Metropolitan,3106
East Melbourne,24/108 George St,2,u,885000,S,Woodards,24/06/2017,1.3,3002,2,1,1,1489,,,Melbourne City Council,-37.81525,144.98678,Northern Metropolitan,3040
East Melbourne,58 Grey St,4,h,,PI,Marshall,24/06/2017,1.3,3002,4,2,0,154,,,Melbourne City Council,-37.81203,144.98912,Northern Metropolitan,3040
Flemington,139 Victoria St,4,h,1340000,SP,Nelson,24/06/2017,3.4,3031,4,2,1,302,,1928,Melbourne City Council,-37.7845,144.93582,Northern Metropolitan,3593
Kensington,91A Bayswater Rd,3,h,1250000,S,Nelson,24/06/2017,3.4,3031,3,1,2,340,,,Melbourne City Council,-37.79436,144.92158,Northern Metropolitan,5263
Kensington,310/71 Henry St,1,u,395000,SP,Edward,24/06/2017,3.4,3031,1,1,1,2592,,,Melbourne City Council,-37.79609,144.92608,Northern Metropolitan,5263
Kensington,11 McCracken St,2,h,840500,S,Rendina,24/06/2017,3.4,3031,2,1,0,107,,,Melbourne City Council,-37.79025,144.92798,Northern Metropolitan,5263
Kensington,201/102 Rankins Rd,2,u,876000,S,Rendina,24/06/2017,3.4,3031,2,2,2,0,74,2015,Melbourne City Council,,,Northern Metropolitan,5263
Maribyrnong,303/30 La Scala Av,2,u,,PI,Biggin,24/06/2017,4.3,3032,,,,,,,Maribyrnong City Council,,,Western Metropolitan,4918
Maribyrnong,22 Mephan St,3,t,815000,S,Edward,24/06/2017,4.3,3032,3,2,2,198,130,1990,Maribyrnong City Council,-37.78667,144.88834,Western Metropolitan,4918
Maribyrnong,29 Monash St,2,h,920000,VB,Biggin,24/06/2017,4.3,3032,2,1,1,575,,,Maribyrnong City Council,-37.78446,144.88781,Western Metropolitan,4918
North Melbourne,106/25 Oxford St,2,u,570000,VB,Alexkarbon,24/06/2017,1.8,3051,2,2,1,1223,81,2011,Melbourne City Council,-37.8006,144.95419,Northern Metropolitan,6821
North Melbourne,2/7 Oxford St,2,u,850000,VB,W.B.,24/06/2017,1.8,3051,2,3,1,1223,,,Melbourne City Council,-37.8006,144.95419,Northern Metropolitan,6821
Port Melbourne,706/65 Beach St,3,u,,PN,RT,24/06/2017,3.5,3207,3,2,2,0,16,,Melbourne City Council,-37.84198,144.9364,Southern Metropolitan,8648
